,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
55,33.174,-96.845,75034,7/20/2019,13,CHEVROLET,MALIBU,2017,24.33333333,dtime
56,33.108,-96.842,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,14.18333333,dtime
57,33.146,-96.891,75034,7/3/2019,13,CHEVROLET,MALIBU,2017,27.68333333,dtime
58,33.176,-96.888,75034,7/9/2019,13,CHEVROLET,MALIBU,2017,7.95,dtime
59,33.14,-96.813,75034,7/30/2019,13,CHEVROLET,MALIBU,2017,23.05,dtime
60,33.112,-96.805,75034,7/3/2019,13,CHEVROLET,MALIBU,2017,14.63333333,dtime
61,33.106,-96.817,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,12.05,dtime
62,33.122,-96.824,75034,7/17/2019,13,CHEVROLET,MALIBU,2017,7.016666667,dtime
63,33.139,-96.807,75034,7/22/2019,13,CHEVROLET,MALIBU,2017,6.833333333,dtime
64,33.122,-96.804,75034,7/29/2019,13,CHEVROLET,MALIBU,2017,6.766666667,dtime
65,33.174,-96.844,75034,7/22/2019,13,CHEVROLET,MALIBU,2017,9.1,dtime
66,33.143,-96.889,75034,7/8/2019,13,CHEVROLET,MALIBU,2017,22.93333333,dtime
67,33.143,-96.93,75034,7/11/2019,13,CHEVROLET,MALIBU,2017,23.01666667,dtime
68,33.155,-96.831,75034,7/20/2019,13,CHEVROLET,MALIBU,2017,25.88333333,dtime
69,33.158,-96.829,75034,7/30/2019,13,CHEVROLET,MALIBU,2017,7.05,dtime
70,33.143,-96.889,75034,7/28/2019,13,CHEVROLET,MALIBU,2017,6.716666667,dtime
71,33.18,-96.885,75034,7/27/2019,13,CHEVROLET,MALIBU,2017,21.21666667,dtime
72,33.106,-96.803,75034,7/15/2019,13,CHEVROLET,MALIBU,2017,6.216666667,dtime
73,33.122,-96.803,75034,7/17/2019,13,CHEVROLET,MALIBU,2017,6.283333333,dtime
74,33.151,-96.818,75034,7/23/2019,13,CHEVROLET,MALIBU,2017,16.68333333,dtime
75,33.174,-96.804,75034,7/25/2019,13,CHEVROLET,MALIBU,2017,6.6,dtime
76,33.148,-96.807,75034,7/26/2019,13,CHEVROLET,MALIBU,2017,18.9,dtime
77,33.221,-96.798,75034,7/27/2019,13,CHEVROLET,MALIBU,2017,25.3,dtime
78,33.152,-96.862,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,26.56666667,dtime
79,33.115,-96.838,75034,7/24/2019,13,CHEVROLET,MALIBU,2017,15.31666667,dtime
80,33.1,-96.829,75034,7/30/2019,13,CHEVROLET,MALIBU,2017,22.76666667,dtime
81,33.107,-96.818,75034,7/24/2019,13,CHEVROLET,MALIBU,2017,12.85,dtime
82,33.106,-96.807,75034,7/29/2019,13,CHEVROLET,MALIBU,2017,7.266666667,dtime
83,33.18,-96.885,75034,7/13/2019,13,CHEVROLET,MALIBU,2017,17.33333333,dtime
84,33.168,-96.89,75034,7/28/2019,13,CHEVROLET,MALIBU,2017,9.366666667,dtime
85,33.111,-96.818,75034,7/16/2019,13,CHEVROLET,MALIBU,2017,27.48333333,dtime
86,33.14,-96.803,75034,7/21/2019,13,CHEVROLET,MALIBU,2017,22.88333333,dtime
87,33.127,-96.892,75034,7/20/2019,13,CHEVROLET,MALIBU,2017,8.183333333,dtime
88,33.107,-96.811,75034,7/23/2019,13,CHEVROLET,MALIBU,2017,9.45,dtime
89,33.108,-96.811,75034,7/25/2019,13,CHEVROLET,MALIBU,2017,9.783333333,dtime
90,33.115,-96.838,75034,7/3/2019,13,CHEVROLET,MALIBU,2017,19.45,dtime
91,33.18,-96.885,75034,7/2/2019,13,CHEVROLET,MALIBU,2017,12.93333333,dtime
92,33.221,-96.798,75034,7/10/2019,13,CHEVROLET,MALIBU,2017,19.38333333,dtime
93,33.106,-96.808,75034,7/10/2019,13,CHEVROLET,MALIBU,2017,14.9,dtime
94,33.153,-96.86,75034,7/18/2019,13,CHEVROLET,MALIBU,2017,24.28333333,dtime
95,33.219,-96.772,75034,7/19/2019,13,CHEVROLET,MALIBU,2017,24.11666667,dtime
96,33.143,-96.89,75034,7/31/2019,13,CHEVROLET,MALIBU,2017,7.183333333,dtime
97,33.138,-96.803,75034,7/21/2019,13,CHEVROLET,MALIBU,2017,23.11666667,dtime
