,latitude,longitude,postalCode,Date,Hour,make,model,year,soakTime,day_night
79,32.589,-96.924,75104,10/13/2019,17,CHEVROLET,MALIBU,2017,16.1,dtime
80,32.589,-96.924,75104,10/23/2019,17,CHEVROLET,MALIBU,2017,10.9,dtime
81,32.603,-96.921,75104,10/23/2019,17,CHEVROLET,MALIBU,2017,21.45,dtime
82,32.603,-96.921,75104,10/24/2019,17,CHEVROLET,MALIBU,2017,11.11666667,dtime
83,32.6,-96.937,75104,10/30/2019,17,CHEVROLET,MALIBU,2017,26.8,dtime
84,32.589,-96.944,75104,10/9/2019,17,CHEVROLET,MALIBU,2017,6.75,dtime
85,32.589,-96.944,75104,10/9/2019,17,CHEVROLET,MALIBU,2017,7.1,dtime
86,32.589,-96.944,75104,10/30/2019,17,CHEVROLET,MALIBU,2017,11.36666667,dtime
87,32.572,-96.92,75104,10/26/2019,17,CHEVROLET,MALIBU,2017,25.56666667,dtime
88,32.621,-96.911,75104,10/5/2019,17,CHEVROLET,MALIBU,2017,17.81666667,dtime
89,32.576,-96.93,75104,10/10/2019,17,CHEVROLET,MALIBU,2017,29.91666667,dtime
90,32.6,-96.937,75104,10/18/2019,17,CHEVROLET,MALIBU,2017,29.3,dtime
91,32.592,-96.946,75104,10/28/2019,17,CHEVROLET,MALIBU,2017,29.98333333,dtime
92,32.596,-96.937,75104,10/28/2019,17,CHEVROLET,MALIBU,2017,27.68333333,dtime
93,32.603,-96.916,75104,10/19/2019,17,CHEVROLET,MALIBU,2017,20.93333333,dtime
94,32.598,-96.94,75104,10/21/2019,17,CHEVROLET,MALIBU,2017,8.15,dtime
95,32.582,-96.958,75104,10/21/2019,17,CHEVROLET,MALIBU,2017,7.916666667,dtime
96,32.59,-96.941,75104,10/21/2019,17,CHEVROLET,MALIBU,2017,6.866666667,dtime
97,32.566,-96.957,75104,10/30/2019,17,CHEVROLET,MALIBU,2017,29.6,dtime
98,32.593,-96.941,75104,10/23/2019,17,CHEVROLET,MALIBU,2017,24.21666667,dtime
99,32.587,-96.945,75104,10/27/2019,17,CHEVROLET,MALIBU,2017,12.13333333,dtime
100,33.159,-96.885,75034,10/21/2019,17,CHEVROLET,MALIBU,2017,29.16666667,dtime
101,33.154,-96.86,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,8.95,dtime
102,33.17,-96.888,75034,10/22/2019,17,CHEVROLET,MALIBU,2017,9.416666667,dtime
103,33.176,-96.888,75034,10/23/2019,17,CHEVROLET,MALIBU,2017,9.15,dtime
104,33.106,-96.812,75034,10/25/2019,17,CHEVROLET,MALIBU,2017,21.81666667,dtime
105,33.12,-96.859,75034,10/10/2019,17,CHEVROLET,MALIBU,2017,26.6,dtime
106,33.18,-96.885,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,9.933333333,dtime
107,33.127,-96.832,75034,10/16/2019,17,CHEVROLET,MALIBU,2017,21.81666667,dtime
108,33.127,-96.832,75034,10/17/2019,17,CHEVROLET,MALIBU,2017,29.88333333,dtime
109,33.221,-96.879,75034,10/17/2019,17,CHEVROLET,MALIBU,2017,29.15,dtime
110,33.172,-96.836,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,23.98333333,dtime
111,33.126,-96.889,75034,10/21/2019,17,CHEVROLET,MALIBU,2017,23.86666667,dtime
112,33.151,-96.897,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,23.33333333,dtime
113,33.172,-96.839,75034,10/13/2019,17,CHEVROLET,MALIBU,2017,25.51666667,dtime
114,33.108,-96.926,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,20.4,dtime
115,33.125,-96.806,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,11.96666667,dtime
116,33.155,-96.805,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,14.1,dtime
117,33.18,-96.867,75034,10/6/2019,17,CHEVROLET,MALIBU,2017,10.86666667,dtime
118,33.17,-96.88,75034,10/6/2019,17,CHEVROLET,MALIBU,2017,21.68333333,dtime
119,33.17,-96.88,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,26.38333333,dtime
120,33.129,-96.847,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,15.75,dtime
121,33.115,-96.838,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,6.7,dtime
122,33.173,-96.846,75034,10/13/2019,17,CHEVROLET,MALIBU,2017,10.13333333,dtime
123,33.179,-96.885,75034,10/13/2019,17,CHEVROLET,MALIBU,2017,11.2,dtime
124,33.221,-96.795,75034,10/21/2019,17,CHEVROLET,MALIBU,2017,16.46666667,dtime
125,33.221,-96.797,75034,10/27/2019,17,CHEVROLET,MALIBU,2017,23.91666667,dtime
126,33.221,-96.797,75034,10/29/2019,17,CHEVROLET,MALIBU,2017,7.566666667,dtime
127,33.108,-96.81,75034,10/19/2019,17,CHEVROLET,MALIBU,2017,20.3,dtime
128,33.143,-96.89,75034,10/26/2019,17,CHEVROLET,MALIBU,2017,8.4,dtime
129,33.152,-96.862,75034,10/5/2019,17,CHEVROLET,MALIBU,2017,11.93333333,dtime
130,33.144,-96.868,75034,10/11/2019,17,CHEVROLET,MALIBU,2017,14.53333333,dtime
131,33.221,-96.88,75034,10/2/2019,17,CHEVROLET,MALIBU,2017,16.01666667,dtime
132,33.108,-96.851,75034,10/28/2019,17,CHEVROLET,MALIBU,2017,24.8,dtime
133,33.103,-96.817,75034,10/4/2019,17,CHEVROLET,MALIBU,2017,8.9,dtime
134,33.16,-96.835,75034,10/30/2019,17,CHEVROLET,MALIBU,2017,9.066666667,dtime
135,33.116,-96.837,75034,10/15/2019,17,CHEVROLET,MALIBU,2017,7.183333333,dtime
136,33.14,-96.803,75034,10/13/2019,17,CHEVROLET,MALIBU,2017,9.316666667,dtime
137,33.173,-96.839,75034,10/17/2019,17,CHEVROLET,MALIBU,2017,22.8,dtime
138,33.154,-96.868,75034,10/1/2019,17,CHEVROLET,MALIBU,2017,9.866666667,dtime
